Fish Species,Season,Water Temp,Water Clarity,Weather,Time of Day,Waterbody Type,Best Baits (Retrieve Styles),Recommended Bait Colors,Where to Fish,Target Depth
Largemouth Bass,Pre-Spawn,Mild (55-58F),Stained,Windy,Afternoon,Lake,Lipless crankbait (yo-yo retrieve) & Spinnerbait (slow retrieve),Fire craw & White/chartreuse,Windy gravel points & Secondary rocky points,3-6 feet
Largemouth Bass,Pre-Spawn,Mild (55-58F),Stained,Rainy,Evening,Lake,Swim jig (slow retrieve) & Chatterbait (slow retrieve),Green pumpkin & Black/blue,Vegetation pockets & Muddy shallow flats,2-4 feet
Largemouth Bass,Pre-Spawn,Mild (55-58F),Stained,After Rain,Morning,Lake,Spinnerbait (slow roll) & Texas-rigged creature bait (drag),White/chartreuse & Junebug,Shallow flooded timber & Vegetation seams,2-5 feet
Largemouth Bass,Pre-Spawn,Mild (55-58F),Murky,Sunny,Afternoon,Lake,Chatterbait (slow retrieve) & Spinnerbait (slow roll),Black/blue & Chartreuse black,Muddy backwater banks & Grass clumps,2-4 feet
Largemouth Bass,Pre-Spawn,Mild (55-58F),Murky,Cloudy,Evening,Lake,Spinnerbait (Colorado blade slow roll) & Buzzbait (slow retrieve),Black & White,Muddy pockets & Vegetation mats,1-4 feet
Largemouth Bass,Pre-Spawn,Mild (55-58F),Murky,Windy,Morning,Lake,Chatterbait (slow retrieve) & Spinnerbait (Colorado blade slow roll),Fire craw & Chartreuse black,Muddy shorelines & Vegetation pockets,2-4 feet
Largemouth Bass,Pre-Spawn,Mild (55-58F),Murky,Rainy,Afternoon,Lake,Swim jig (slow retrieve) & Chatterbait (medium retrieve),Green pumpkin & Black/blue,Flooded grass & Brushy points,2-4 feet
Largemouth Bass,Pre-Spawn,Mild (55-58F),Murky,After Rain,Evening,Lake,Buzzbait (slow retrieve) & Topwater frog (slow walk),Black & Chartreuse black,Matted vegetation & Flooded backwaters,1-3 feet
Largemouth Bass,Pre-Spawn,Mild (55-58F),Clear,Sunny,Morning,River,Spinnerbait (steady retrieve) & Swim jig (slow retrieve),White/chartreuse & Green pumpkin,Shallow gravel points & Current seams,3-6 feet
Largemouth Bass,Pre-Spawn,Mild (55-58F),Clear,Cloudy,Afternoon,River,Chatterbait (slow retrieve) & Texas-rigged craw (drag),Chartreuse shad & Junebug,Secondary banks & Downstream cover,3-6 feet
Largemouth Bass,Pre-Spawn,Mild (55-58F),Clear,Windy,Evening,River,Lipless crankbait (yo-yo retrieve) & Spinnerbait (medium retrieve),Red craw & White/chartreuse,Windy channel edges & Gravel bars,4-8 feet
Largemouth Bass,Pre-Spawn,Mild (55-58F),Clear,Rainy,Morning,River,Jerkbait (pause-twitch) & Swim jig (slow roll),Ghost minnow & Green pumpkin,Eddy transitions & Rocky seams,3-6 feet
Largemouth Bass,Pre-Spawn,Mild (55-58F),Clear,After Rain,Afternoon,River,Chatterbait (medium retrieve) & Spinnerbait (slow roll),Green pumpkin & Chartreuse black,Muddy inflows & Brushy shallows,2-5 feet
Largemouth Bass,Pre-Spawn,Mild (55-58F),Stained,Sunny,Evening,River,Swim jig (slow retrieve) & Texas-rigged craw (drag),Green pumpkin & Black/blue,Flooded wood & Current slack zones,3-5 feet
Largemouth Bass,Pre-Spawn,Mild (55-58F),Stained,Cloudy,Morning,River,Chatterbait (slow roll) & Spinnerbait (medium retrieve),Fire craw & Chartreuse white,Eddies behind rocks & Brushy current edges,2-4 feet
Largemouth Bass,Pre-Spawn,Mild (55-58F),Stained,Windy,Afternoon,River,Spinnerbait (Colorado blade slow roll) & Swim jig (steady retrieve),Black/blue & Green pumpkin,Wind-blown seams & Vegetation breaks,2-5 feet
Largemouth Bass,Pre-Spawn,Mild (55-58F),Stained,Rainy,Evening,River,Lipless crankbait (fast retrieve) & Texas-rigged creature bait (drag),Red craw & Junebug,Muddy points & Brushy banks,2-5 feet
Largemouth Bass,Pre-Spawn,Mild (55-58F),Stained,After Rain,Morning,River,Buzzbait (slow retrieve) & Spinnerbait (medium retrieve),Black & White/chartreuse,Matted grass & Shallow timber lines,1-3 feet
Largemouth Bass,Pre-Spawn,Mild (55-58F),Murky,Sunny,Afternoon,River,Chatterbait (slow retrieve) & Swim jig (slow roll),Black/blue & Green pumpkin,Flooded cover & Grass patches,2-4 feet
Largemouth Bass,Pre-Spawn,Mild (55-58F),Murky,Cloudy,Evening,River,Spinnerbait (Colorado blade slow roll) & Texas-rigged craw (lift-drop),Black neon & Junebug,Muddy edges & Vegetation mats,2-4 feet
Largemouth Bass,Pre-Spawn,Mild (55-58F),Murky,Windy,Morning,River,Buzzbait (slow retrieve) & Chatterbait (slow roll),Black & Green pumpkin,Windy vegetation & Brushy shallows,1-3 feet
Largemouth Bass,Pre-Spawn,Mild (55-58F),Murky,Rainy,Afternoon,River,Swim jig (slow retrieve) & Spinnerbait (slow roll),Chartreuse black & Black/blue,Muddy backwater banks & Channel turns,2-4 feet
Largemouth Bass,Pre-Spawn,Mild (55-58F),Murky,After Rain,Evening,River,Topwater frog (slow walk) & Buzzbait (slow retrieve),Black & White,Flooded mats & Vegetation seams,1-3 feet
Largemouth Bass,Pre-Spawn,Mild (55-58F),Murky,Cloudy,Morning,Pond,Chatterbait (slow retrieve) & Swim jig (slow retrieve),Fire craw & Green pumpkin,Matted vegetation & Muddy edges,2-4 feet
Largemouth Bass,Pre-Spawn,Mild (55-58F),Murky,Windy,Afternoon,Pond,Spinnerbait (Colorado blade slow roll) & Texas-rigged creature bait (drag),Chartreuse black & Junebug,Shallow muddy banks & Brushy cover,2-4 feet
Largemouth Bass,Pre-Spawn,Mild (55-58F),Murky,Rainy,Evening,Pond,Buzzbait (slow retrieve) & Chatterbait (slow retrieve),Black & Green pumpkin,Flooded grass edges & Vegetation mats,1-3 feet
Largemouth Bass,Pre-Spawn,Mild (55-58F),Murky,After Rain,Morning,Pond,Swim jig (slow retrieve) & Spinnerbait (slow roll),Black/blue & Chartreuse/white,Muddy backwater edges & Brush lines,2-4 feet
Largemouth Bass,Pre-Spawn,Mild (55-58F),Murky,After Rain,Afternoon,River,Texas-rigged craw (lift-drop) & Chatterbait (slow retrieve),Junebug & Black/blue,Vegetation seams & Brushy flats,2-4 feet
Largemouth Bass,Pre-Spawn,Mild (55-58F),Murky,After Rain,Evening,Pond,Topwater frog (slow walk) & Buzzbait (slow retrieve),Black & Chartreuse black,Matted vegetation & Flooded grass edges,1-3 feet
Largemouth Bass,Pre-Spawn,Mild (55-58F),Stained,After Rain,Evening,Pond,Swim jig (steady retrieve) & Chatterbait (slow retrieve),Green pumpkin & White,Flooded shallow cover & Brush piles,2-4 feet
Largemouth Bass,Pre-Spawn,Mild (55-58F),Clear,After Rain,Evening,Pond,Lipless crankbait (yo-yo retrieve) & Spinnerbait (medium retrieve),Red craw & White/chartreuse,Muddy backwater pockets & Secondary brush,2-4 feet
Largemouth Bass,Pre-Spawn,Mild (55-58F),Clear,Cloudy,Evening,Pond,Swim jig (slow retrieve) & Ned rig (hop and pause),Watermelon red & Green pumpkin,Vegetation edges & Gravel flats,2-4 feet
Largemouth Bass,Spawn,Mild (58-65F),Clear,Sunny,Morning,Lake,Weightless Senko (deadstick) & Floating Worm (twitch-pause),Watermelon red & White,Shallow flats & Isolated timber,1-4 feet
Largemouth Bass,Spawn,Mild (58-65F),Clear,Sunny,Afternoon,Lake,Texas-rigged Lizard (slow drag) & Drop Shot Worm (hover),Green pumpkin & Junebug,Bed edges & Shallow points,2-5 feet
Largemouth Bass,Spawn,Mild (58-65F),Clear,Sunny,Evening,Lake,Fluke (jerk-pause) & Ned Rig (hop-hop-pause),White pearl & Green pumpkin,Spawning pockets & Gravel flats,2-5 feet
Largemouth Bass,Spawn,Mild (58-65F),Clear,Cloudy,Morning,Lake,Wacky Rigged Senko (deadstick) & Tube Bait (lift-drop),Watermelon red & Natural shad,Beds near brush & Sandy points,2-4 feet
Largemouth Bass,Spawn,Mild (58-65F),Clear,Cloudy,Afternoon,Lake,Weightless Fluke (slow twitch) & Floating Worm (pause-retrieve),White & Bubblegum,Flooded bushes & Flats,1-4 feet
Largemouth Bass,Spawn,Mild (58-65F),Clear,Cloudy,Evening,Lake,Drop Shot Minnow (hover) & Ned Rig (drag slowly),Green pumpkin & Natural shad,Secondary flats & Shallow grass edges,2-5 feet
Largemouth Bass,Spawn,Mild (58-65F),Clear,Windy,Morning,Lake,Texas-rigged Creature Bait (lift-drop) & Spinnerbait (slow roll),Green pumpkin & Chartreuse white,Wind-blown shallow banks & Secondary points,2-5 feet
Largemouth Bass,Spawn,Mild (58-65F),Clear,Windy,Afternoon,Lake,Fluke (jerk-twitch) & Floating Worm (steady retrieve),White & Bubblegum,Gravel flats & Flooded vegetation,2-5 feet
Largemouth Bass,Spawn,Mild (58-65F),Clear,Windy,Evening,Lake,Lipless Crankbait (yo-yo retrieve) & Weightless Fluke (slow twitch),Red craw & White pearl,Windy pockets & Shallow brush,2-5 feet
Largemouth Bass,Spawn,Mild (58-65F),Clear,Rainy,Morning,Lake,Drop Shot Worm (hover) & Ned Rig (slow drag),Green pumpkin & Watermelon seed,Secondary flats & Gravel seams,2-4 feet
Largemouth Bass,Spawn,Mild (58-65F),Clear,Rainy,Afternoon,Lake,Fluke (suspended twitch) & Floating Worm (twitch-pause),White & Bubblegum,Shallow flooded banks & Vegetation pockets,2-4 feet
Largemouth Bass,Spawn,Mild (58-65F),Clear,Rainy,Evening,Lake,Texas-rigged Lizard (slow drag) & Wacky Rigged Senko (deadstick),Green pumpkin & Junebug,Beds near submerged timber & Shallow gravel bars,1-4 feet
Largemouth Bass,Spawn,Mild (58-65F),Clear,After Rain,Morning,Lake,Chatterbait (slow roll) & Swim Jig (slow retrieve),White/chartreuse & Green pumpkin,Muddy shallows & Brushy edges,2-4 feet
Largemouth Bass,Spawn,Mild (58-65F),Clear,After Rain,Afternoon,Lake,Spinnerbait (Colorado blade slow roll) & Weightless Fluke (twitch),Chartreuse/white & White pearl,Muddy inflows & Flooded bushes,2-4 feet
Largemouth Bass,Spawn,Mild (58-65F),Clear,After Rain,Evening,Lake,Chatterbait (slow roll) & Floating Worm (twitch-pause),Fire craw & Bubblegum,Muddy pockets & Flooded wood,2-4 feet
Largemouth Bass,Spawn,Mild (58-65F),Stained,Sunny,Morning,Lake,Texas-rigged Creature Bait (lift-drop) & Wacky Rigged Senko (deadstick),Junebug & Green pumpkin,Shallow cover & Isolated brush,2-4 feet
Largemouth Bass,Spawn,Mild (58-65F),Stained,Sunny,Afternoon,Lake,Chatterbait (slow roll) & Texas-rigged Craw (slow drag),White/chartreuse & Fire craw,Muddy pockets & Gravel transitions,2-4 feet
Largemouth Bass,Spawn,Mild (58-65F),Stained,Sunny,Evening,Lake,Swim Jig (slow retrieve) & Floating Worm (twitch),Green pumpkin & Bubblegum,Flooded bushes & Creek mouths,2-4 feet
Largemouth Bass,Spawn,Mild (58-65F),Stained,Cloudy,Morning,Lake,Spinnerbait (Colorado blade slow roll) & Drop Shot Worm (hover),Chartreuse/white & Green pumpkin,Muddy grass lines & Timber edges,2-5 feet
Largemouth Bass,Spawn,Mild (58-65F),Stained,Cloudy,Afternoon,Lake,Texas-rigged Lizard (slow drag) & Wacky Rigged Senko (deadstick),Green pumpkin & Watermelon seed,Brush piles & Shallow brushy banks,2-4 feet
Largemouth Bass,Spawn,Mild (58-65F),Stained,Cloudy,Evening,Lake,Fluke (twitch-pause) & Spinnerbait (slow roll),White pearl & Chartreuse white,Shallow cover & Creek bends,2-4 feet
Largemouth Bass,Spawn,Mild (58-65F),Stained,Windy,Morning,Lake,Lipless Crankbait (yo-yo retrieve) & Texas-rigged Craw (slow lift),Red craw & Junebug,Wind-blown flats & Flooded shallow timber,2-5 feet
Largemouth Bass,Spawn,Mild (58-65F),Stained,Windy,Afternoon,Lake,Chatterbait (slow retrieve) & Floating Worm (pause-twitch),Fire craw & Bubblegum,Windy pockets & Muddy shallow banks,2-4 feet
Largemouth Bass,Spawn,Mild (58-65F),Stained,Windy,Evening,Lake,Swim Jig (slow retrieve) & Fluke (twitch-pause),Green pumpkin & White pearl,Windy vegetation pockets & Brush lines,2-4 feet
Largemouth Bass,Spawn,Mild (58-65F),Stained,Rainy,Morning,Lake,Spinnerbait (Colorado blade slow roll) & Texas-rigged Craw (drag),Black neon & Junebug,Muddy inflows & Shallow timber,2-4 feet
Largemouth Bass,Spawn,Mild (58-65F),Stained,Rainy,Afternoon,Lake,Chatterbait (slow roll) & Swim Jig (steady retrieve),Fire craw & Green pumpkin,Shallow flooded cover & Gravel banks,2-4 feet
Largemouth Bass,Spawn,Mild (58-65F),Stained,Rainy,Evening,Lake,Buzzbait (slow retrieve) & Texas-rigged Craw (drag),Black & Junebug,Flooded grass flats & Shallow cover,1-3 feet
Largemouth Bass,Spawn,Mild (58-65F),Murky,Sunny,Morning,Lake,Chatterbait (slow retrieve) & Texas-rigged Creature Bait (lift-drop),Black/blue & Junebug,Shallow muddy pockets & Brushy edges,2-4 feet
Largemouth Bass,Spawn,Mild (58-65F),Murky,Sunny,Afternoon,Lake,Spinnerbait (slow roll) & Swim Jig (slow retrieve),Chartreuse/black & Green pumpkin,Flooded timber edges & Shallow grass seams,2-5 feet
Largemouth Bass,Spawn,Mild (58-65F),Murky,Sunny,Evening,Lake,Buzzbait (slow retrieve) & Chatterbait (medium retrieve),Black & Fire craw,Vegetation mats & Shallow brush,1-3 feet
Largemouth Bass,Spawn,Mild (58-65F),Murky,Cloudy,Morning,Lake,Swim Jig (slow retrieve) & Texas-rigged Craw (drag),Green pumpkin & Junebug,Brushy flats & Vegetation pockets,2-4 feet
Largemouth Bass,Spawn,Mild (58-65F),Murky,Cloudy,Afternoon,Lake,Chatterbait (slow roll) & Spinnerbait (slow retrieve),Fire craw & Chartreuse/white,Muddy grass lines & Flooded brush,2-5 feet
Largemouth Bass,Spawn,Mild (58-65F),Murky,Cloudy,Evening,Lake,Buzzbait (slow retrieve) & Swim Jig (steady retrieve),Black & Green pumpkin,Shallow matted vegetation & Flooded backwaters,1-3 feet
Largemouth Bass,Spawn,Mild (58-65F),Murky,Windy,Morning,Lake,Spinnerbait (Colorado blade slow roll) & Texas-rigged Creature Bait (drag),Chartreuse black & Black/blue,Wind-blown flooded flats & Muddy points,2-4 feet
Largemouth Bass,Spawn,Mild (58-65F),Murky,Windy,Afternoon,Lake,Lipless Crankbait (yo-yo retrieve) & Chatterbait (slow roll),Red craw & Green pumpkin,Windy muddy banks & Gravel transitions,2-5 feet
Largemouth Bass,Spawn,Mild (58-65F),Murky,Windy,Evening,Lake,Buzzbait (medium retrieve) & Swim Jig (slow retrieve),Black & Green pumpkin,Shallow windy pockets & Grass mats,1-3 feet
Largemouth Bass,Spawn,Mild (58-65F),Murky,Rainy,Morning,Lake,Chatterbait (slow roll) & Spinnerbait (slow retrieve),Fire craw & Chartreuse white,Flooded brush & Inflow pockets,2-4 feet
Largemouth Bass,Spawn,Mild (58-65F),Murky,Rainy,Afternoon,Lake,Swim Jig (slow retrieve) & Texas-rigged Craw (drag),Green pumpkin & Junebug,Muddy edges & Shallow flooded cover,2-4 feet
Largemouth Bass,Spawn,Mild (58-65F),Murky,Rainy,Evening,Lake,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Flooded grass mats & Shallow brushy edges,1-3 feet
Largemouth Bass,Spawn,Mild (58-65F),Murky,After Rain,Morning,Lake,Spinnerbait (slow roll) & Swim Jig (slow retrieve),Chartreuse/black & Green pumpkin,Muddy flooded flats & Shallow grass edges,2-4 feet
Largemouth Bass,Spawn,Mild (58-65F),Murky,After Rain,Afternoon,Lake,Chatterbait (slow retrieve) & Texas-rigged Creature Bait (lift-drop),Fire craw & Black/blue,Flooded timber seams & Muddy banks,2-4 feet
Largemouth Bass,Spawn,Mild (58-65F),Murky,After Rain,Evening,Lake,Buzzbait (slow retrieve) & Swim Jig (slow retrieve),Black & Green pumpkin,Shallow mats & Muddy pocket edges,1-3 feet
Largemouth Bass,Spawn,Mild (58-65F),Clear,Sunny,Morning,River,Wacky Rigged Senko (deadstick) & Floating Worm (twitch-pause),Watermelon red & White,Shallow spawning pockets & Current seams,2-5 feet
Largemouth Bass,Spawn,Mild (58-65F),Clear,Sunny,Afternoon,River,Texas-rigged Craw (lift-drop) & Fluke (jerk-twitch),Green pumpkin & White pearl,Brushy bends & Gravel banks,2-5 feet
Largemouth Bass,Spawn,Mild (58-65F),Clear,Sunny,Evening,River,Fluke (twitch-pause) & Drop Shot Worm (hover),White pearl & Green pumpkin,Current slack areas & Gravel seams,2-5 feet
Largemouth Bass,Spawn,Mild (58-65F),Clear,Cloudy,Morning,River,Drop Shot Minnow (hover) & Wacky Rigged Senko (deadstick),Ghost minnow & Watermelon red,Backwater eddies & Shallow pockets,2-4 feet
Largemouth Bass,Spawn,Mild (58-65F),Clear,Cloudy,Afternoon,River,Texas-rigged Lizard (slow drag) & Floating Worm (twitch-pause),Green pumpkin & Bubblegum,Vegetation seams & Sandy banks,2-5 feet
Largemouth Bass,Spawn,Mild (58-65F),Clear,Cloudy,Evening,River,Fluke (jerk-twitch) & Drop Shot Worm (hover),White pearl & Green pumpkin,Secondary current pockets & Brushy edges,2-5 feet
Largemouth Bass,Spawn,Mild (58-65F),Clear,Windy,Morning,River,Lipless Crankbait (yo-yo retrieve) & Texas-rigged Craw (drag),Red craw & Junebug,Windy gravel bars & Secondary seams,3-6 feet
Largemouth Bass,Spawn,Mild (58-65F),Clear,Windy,Afternoon,River,Spinnerbait (slow roll) & Swim Jig (slow retrieve),Chartreuse white & Green pumpkin,Wind-blown flats & Flooded shoreline cover,2-5 feet
Largemouth Bass,Spawn,Mild (58-65F),Clear,Windy,Evening,River,Jerkbait (pause-twitch) & Floating Worm (slow retrieve),Ghost minnow & Bubblegum,Wind-protected coves & Shallow brush,2-4 feet
Largemouth Bass,Spawn,Mild (58-65F),Clear,Rainy,Morning,River,Chatterbait (slow roll) & Drop Shot Minnow (hover),Fire craw & Ghost minnow,Muddy backwaters & Gravel banks,2-4 feet
Largemouth Bass,Spawn,Mild (58-65F),Clear,Rainy,Afternoon,River,Spinnerbait (Colorado blade slow roll) & Swim Jig (slow retrieve),Chartreuse black & Green pumpkin,Muddy current seams & Backwater pockets,2-5 feet
Largemouth Bass,Spawn,Mild (58-65F),Clear,Rainy,Evening,River,Drop Shot Worm (hover) & Fluke (slow twitch),Green pumpkin & White pearl,Brushy edges & Current breaks,2-4 feet
Largemouth Bass,Spawn,Mild (58-65F),Clear,After Rain,Morning,River,Drop Shot Minnow (hover) & Texas-rigged Craw (drag),Ghost minnow & Junebug,Shallow backwater pockets & Flooded brush lines,2-4 feet
Largemouth Bass,Spawn,Mild (58-65F),Clear,After Rain,Afternoon,River,Spinnerbait (slow roll) & Swim Jig (slow retrieve),White/chartreuse & Green pumpkin,Muddy inflow points & Current seams,2-5 feet
Largemouth Bass,Spawn,Mild (58-65F),Clear,After Rain,Evening,River,Chatterbait (slow retrieve) & Floating Worm (slow retrieve),Fire craw & Bubblegum,Shallow vegetation mats & Brushy pockets,2-4 feet
Largemouth Bass,Spawn,Mild (58-65F),Stained,Sunny,Morning,River,Spinnerbait (slow roll) & Swim Jig (steady retrieve),Chartreuse/white & Green pumpkin,Wind-protected eddies & Gravel seams,2-5 feet
Largemouth Bass,Spawn,Mild (58-65F),Stained,Sunny,Afternoon,River,Chatterbait (slow retrieve) & Texas-rigged Craw (drag),Fire craw & Junebug,Brushy banks & Flooded cover,2-5 feet
Largemouth Bass,Spawn,Mild (58-65F),Stained,Sunny,Evening,River,Swim Jig (slow retrieve) & Floating Worm (twitch-pause),Green pumpkin & Bubblegum,Secondary flooded pockets & Grass beds,2-4 feet
Largemouth Bass,Spawn,Mild (58-65F),Stained,Cloudy,Morning,River,Drop Shot Worm (hover) & Spinnerbait (Colorado blade slow roll),Green pumpkin & Chartreuse/black,Brushy eddies & Gravel bars,2-5 feet
Largemouth Bass,Spawn,Mild (58-65F),Stained,Cloudy,Afternoon,River,Chatterbait (slow roll) & Swim Jig (slow retrieve),Fire craw & Green pumpkin,Shallow current breaks & Timber edges,2-5 feet
Largemouth Bass,Spawn,Mild (58-65F),Stained,Cloudy,Evening,River,Fluke (jerk-twitch) & Wacky Rigged Senko (deadstick),White pearl & Watermelon red,Flooded brush piles & Vegetation seams,2-4 feet
Largemouth Bass,Spawn,Mild (58-65F),Stained,Windy,Morning,River,Lipless Crankbait (yo-yo retrieve) & Spinnerbait (slow retrieve),Red craw & Chartreuse/white,Windy gravel points & Flooded shoreline edges,3-6 feet
Largemouth Bass,Spawn,Mild (58-65F),Stained,Windy,Afternoon,River,Chatterbait (slow retrieve) & Swim Jig (slow retrieve),Fire craw & Green pumpkin,Wind-blown flooded flats & Secondary points,2-5 feet
Largemouth Bass,Spawn,Mild (58-65F),Stained,Windy,Evening,River,Buzzbait (slow retrieve) & Swim Jig (slow retrieve),Black & Green pumpkin,Windy shallow cover & Vegetation seams,1-3 feet
Largemouth Bass,Spawn,Mild (58-65F),Stained,Rainy,Morning,River,Spinnerbait (Colorado blade slow roll) & Texas-rigged Craw (drag),Black neon & Junebug,Muddy inflow banks & Secondary seams,2-4 feet
Largemouth Bass,Spawn,Mild (58-65F),Stained,Rainy,Afternoon,River,Chatterbait (slow retrieve) & Swim Jig (steady retrieve),Fire craw & Green pumpkin,Muddy shallow cover & Creek turns,2-5 feet
Largemouth Bass,Spawn,Mild (58-65F),Stained,Rainy,Evening,River,Buzzbait (slow retrieve) & Floating Worm (twitch-pause),Black & Bubblegum,Flooded grass flats & Vegetation pockets,1-3 feet
Largemouth Bass,Spawn,Mild (58-65F),Stained,After Rain,Morning,River,Spinnerbait (slow roll) & Swim Jig (slow retrieve),Chartreuse white & Green pumpkin,Flooded timber edges & Brushy seams,2-5 feet
Largemouth Bass,Spawn,Mild (58-65F),Stained,After Rain,Afternoon,River,Chatterbait (slow retrieve) & Texas-rigged Craw (lift-drop),Fire craw & Junebug,Muddy shallow flats & Vegetation mats,2-4 feet
