Fish Species,Season,Water Temp,Water Clarity,Weather,Time of Day,Waterbody Type,Best Baits (Retrieve Styles),Recommended Bait Colors,Where to Fish,Target Depth
Bluegill,Spring,Mild (60-68F),Stained,After Rain,Morning,Pond,Worm on jighead (hop-hop) & Cricket under bobber (twitch),Pumpkin & Orange,Mud lines & Grass beds,2-3 feet
Bluegill,Spring,Mild (60-68F),Stained,After Rain,Afternoon,Pond,Beetle spin (slow roll) & Waxworm under bobber (drift),Chartreuse/black & Natural,Timber edges & Shady pockets,2-3 feet
Bluegill,Spring,Mild (60-68F),Stained,After Rain,Evening,Pond,Spoon (flutter) & Curl tail grub (hop),Chrome & Green pumpkin,Muddy seams & Flat brush zones,2-3 feet
Bluegill,Spring,Cold (55-60F),Murky,Sunny,Morning,Pond,Worm on jighead (drag) & Curl tail grub (slow roll),Black/blue & Chartreuse,Flooded grass & Brush piles,2-3 feet
Bluegill,Spring,Cold (55-60F),Murky,Sunny,Afternoon,Pond,Cricket under bobber (light twitch) & Inline spinner (slow roll),Orange & Chartreuse,Shallow timber & Muddy flats,2-3 feet
Bluegill,Spring,Cold (55-60F),Murky,Sunny,Evening,Pond,Worm under slip bobber (still) & Beetle spin (steady),Black & White,Dock posts & Stump pockets,2-3 feet
Bluegill,Spring,Cold (55-60F),Murky,Cloudy,Morning,Pond,Inline spinner (slow roll) & Worm under bobber (static),Silver/black & Bubblegum,Brushy edges & Grass mats,2-3 feet
Bluegill,Spring,Cold (55-60F),Murky,Cloudy,Afternoon,Pond,Waxworm under bobber (drift) & Curl tail grub (drag),Pink & Chartreuse,Weed lines & Mud breaks,2-3 feet
Bluegill,Spring,Cold (55-60F),Murky,Cloudy,Evening,Pond,Cricket on jighead (hop-hop) & Spoon (flutter),Black/yellow & Chrome,Flooded laydowns & Soft-bottom pockets,2-3 feet
Bluegill,Spring,Cold (55-60F),Murky,Windy,Morning,Pond,Beetle spin (slow roll) & Waxworm under bobber (still),Chartreuse & White,Wind-blown corners & Ditch mouths,2-3 feet
Bluegill,Spring,Cold (55-60F),Murky,Windy,Afternoon,Pond,Curl tail grub (hop-hop) & Worm under bobber (drift),Black & Chartreuse/blue,Muddy shallows & Grass walls,2-3 feet
Bluegill,Spring,Cold (55-60F),Murky,Windy,Evening,Pond,Inline spinner (slow roll) & Worm on jighead (lift-drop),Gold & Pumpkin,Brushy coves & Timber lines,2-3 feet
Bluegill,Spring,Cold (55-60F),Murky,Rainy,Morning,Pond,Cricket under bobber (drift) & Jighead worm (slow crawl),Orange & Natural,Flooded roots & Muddy ditches,2-3 feet
Bluegill,Spring,Cold (55-60F),Murky,Rainy,Afternoon,Pond,Tiny crankbait (pause-pull) & Waxworm under bobber (twitch),Firetiger & Pink,Creek inlets & Vegetation seams,2-3 feet
Bluegill,Spring,Cold (55-60F),Murky,Rainy,Evening,Pond,Beetle spin (steady) & Curl tail grub (drag),Black/blue & White,Mud cuts & Shaded brush piles,2-3 feet
Bluegill,Spring,Cold (55-60F),Murky,After Rain,Morning,Pond,Worm under slip bobber (still) & Spoon (flutter),Green pumpkin & Chrome,Backwater grass & Flat brush edges,2-3 feet
Bluegill,Spring,Cold (55-60F),Murky,After Rain,Afternoon,Pond,Waxworm on jighead (hop) & Cricket under bobber (light twitch),White & Orange,Muddy flats & Drainage corners,2-3 feet
Bluegill,Spring,Cold (55-60F),Murky,After Rain,Evening,Pond,Curl tail grub (slow roll) & Worm under bobber (static),Chartreuse & Black,Shallow seams & Flooded logs,2-3 feet
Bluegill,Spring,Mild (60-68F),Murky,Sunny,Morning,Pond,Cricket under bobber (twitch) & Beetle spin (steady),Black/orange & Chartreuse,Flooded timber & Weed lines,2-3 feet
Bluegill,Spring,Mild (60-68F),Murky,Sunny,Afternoon,Pond,Worm on jighead (hop-hop) & Curl tail grub (slow roll),Black/blue & Chartreuse,Flooded seams & Muddy cover,2-3 feet
Bluegill,Spring,Mild (60-68F),Murky,Sunny,Evening,Pond,Worm under bobber (still) & Spoon (flutter),Pumpkin & Chrome,Brushy flats & Grass corners,2-3 feet
Bluegill,Spring,Mild (60-68F),Murky,Cloudy,Morning,Pond,Tiny crankbait (pause-pull) & Waxworm under bobber (drift),Firetiger & Pink,Shady timber & Ditch mouths,2-3 feet
Bluegill,Spring,Mild (60-68F),Murky,Cloudy,Afternoon,Pond,Inline spinner (slow roll) & Jighead worm (drag),Silver & Orange,Flooded brush & Grass mats,2-3 feet
Bluegill,Spring,Mild (60-68F),Murky,Cloudy,Evening,Pond,Curl tail grub (hop) & Cricket under bobber (twitch),Green pumpkin & Chartreuse,Fallen branches & Rock breaks,2-3 feet
Bluegill,Spring,Mild (60-68F),Murky,Windy,Morning,Pond,Worm on jighead (lift-drop) & Waxworm under bobber (static),Natural & Pink,Grass lips & Laydown edges,2-3 feet
Bluegill,Spring,Mild (60-68F),Murky,Windy,Afternoon,Pond,Beetle spin (steady) & Curl tail grub (slow roll),Chartreuse/black & Bubblegum,Wind-sheltered brush & Creek transitions,2-3 feet
Bluegill,Spring,Mild (60-68F),Murky,Windy,Evening,Pond,Worm under bobber (still) & Inline spinner (slow roll),Pumpkinseed & White,Mud-bottom pockets & Grass breaks,2-3 feet
Bluegill,Spring,Mild (60-68F),Murky,Rainy,Morning,Pond,Cricket under bobber (drift) & Spoon (flutter),Black & Chrome,Muddy banks & Brushy seams,2-3 feet
Bluegill,Spring,Mild (60-68F),Murky,Rainy,Afternoon,Pond,Curl tail grub (hop-hop) & Waxworm under bobber (twitch),Chartreuse & Pink,Flooded grass & Creek ends,2-3 feet
Bluegill,Spring,Mild (60-68F),Murky,Rainy,Evening,Pond,Worm on jighead (drag) & Beetle spin (steady),Black/blue & Gold,Shaded seams & Vegetation corners,2-3 feet
Bluegill,Spring,Mild (60-68F),Murky,After Rain,Morning,Pond,Tiny crankbait (pause-pull) & Waxworm under bobber (drift),Gold/black & Pink,Drain outlets & Flat timber cover,2-3 feet
Bluegill,Spring,Mild (60-68F),Murky,After Rain,Afternoon,Pond,Worm under slip bobber (still) & Inline spinner (slow roll),Natural brown & Chartreuse,Flooded brush & Mud seams,2-3 feet
Bluegill,Spring,Mild (60-68F),Murky,After Rain,Evening,Pond,Curl tail grub (slow roll) & Cricket under bobber (twitch),White & Black,Brush lanes & Dock edges,2-3 feet
Bluegill,Spring,Cold (55-60F),Clear,Sunny,Morning,River,Cricket under bobber (drift) & Curl tail grub (slow roll),Natural brown & Chartreuse,Eddy pockets & Grass seams,2-3 feet
Bluegill,Spring,Cold (55-60F),Clear,Sunny,Afternoon,River,Waxworm on jighead (hop) & Inline spinner (slow roll),Pink & Gold,Near root balls & Back eddies,2-3 feet
Bluegill,Spring,Cold (55-60F),Clear,Sunny,Evening,River,Worm under bobber (still) & Beetle spin (steady),Green pumpkin & White,Timber shade & Gravel banks,2-3 feet
Bluegill,Spring,Cold (55-60F),Clear,Cloudy,Morning,River,Tiny crankbait (pause-pull) & Worm under bobber (drift),Silver/blue & Natural,Slow current cuts & Dock pilings,2-3 feet
Bluegill,Spring,Cold (55-60F),Clear,Cloudy,Afternoon,River,Cricket on jighead (hop-hop) & Spoon (flutter),Black/orange & Chrome,Creek mouths & Rock ledges,2-3 feet
Bluegill,Spring,Cold (55-60F),Clear,Cloudy,Evening,River,Worm under slip bobber (still) & Curl tail grub (drag),Pumpkin & White,Shaded brush & Bank cuts,2-3 feet
Bluegill,Spring,Cold (55-60F),Clear,Windy,Morning,River,Beetle spin (steady) & Worm under bobber (drift),Chartreuse & Pink,Flooded timber edges & Slow turns,2-3 feet
Bluegill,Spring,Cold (55-60F),Clear,Windy,Afternoon,River,Inline spinner (slow roll) & Waxworm on jighead (drag),Gold & Bubblegum,Weed lines & Slack banks,2-3 feet
Bluegill,Spring,Cold (55-60F),Clear,Windy,Evening,River,Cricket under bobber (light twitch) & Jighead worm (hop),Natural & White,Backwater arms & Creek bends,2-3 feet
Bluegill,Spring,Cold (55-60F),Clear,Rainy,Morning,River,Worm under bobber (still) & Spoon (flutter),Green pumpkin & Chrome,Rock seams & Flooded roots,2-3 feet
Bluegill,Spring,Cold (55-60F),Clear,Rainy,Afternoon,River,Curl tail grub (slow roll) & Waxworm under bobber (drift),Chartreuse & Pink,Eroded banks & Brushy islands,2-3 feet
Bluegill,Spring,Cold (55-60F),Clear,Rainy,Evening,River,Tiny swimbait (steady) & Cricket under bobber (twitch),Smoke & Orange,Vegetation edges & Channel cuts,2-3 feet
Bluegill,Spring,Cold (55-60F),Clear,After Rain,Morning,River,Inline spinner (slow roll) & Worm under bobber (drift),Silver & Pumpkin,Mud-bottom eddies & Tree fall areas,2-3 feet
Bluegill,Spring,Cold (55-60F),Clear,After Rain,Afternoon,River,Beetle spin (steady) & Curl tail grub (hop),White & Chartreuse,Gravel seams & Bridge shade,2-3 feet
Bluegill,Spring,Cold (55-60F),Clear,After Rain,Evening,River,Worm on jighead (drag) & Waxworm under bobber (still),Black & Green,Slack channels & Overhanging grass,2-3 feet
Bluegill,Spring,Mild (60-68F),Clear,Sunny,Morning,River,Worm under bobber (drift) & Inline spinner (slow roll),Natural brown & Chartreuse,Eddy seams & Brush lines,2-3 feet
Bluegill,Spring,Mild (60-68F),Clear,Sunny,Afternoon,River,Cricket under bobber (twitch) & Beetle spin (steady),White & Black,Weed edges & Timber shade,2-3 feet
Bluegill,Spring,Mild (60-68F),Clear,Sunny,Evening,River,Waxworm on jighead (hop-hop) & Curl tail grub (slow drag),Pink & Pumpkin,Flooded cover & Flat backwaters,2-3 feet
Bluegill,Spring,Mild (60-68F),Clear,Cloudy,Morning,River,Tiny crankbait (pause-pull) & Cricket under bobber (drift),Silver & Orange,Shallow brush & Creek turns,2-3 feet
Bluegill,Spring,Mild (60-68F),Clear,Cloudy,Afternoon,River,Worm under bobber (still) & Spoon (flutter),Green pumpkin & Chrome,Fallen timber & Slow runs,2-3 feet
Bluegill,Spring,Mild (60-68F),Clear,Cloudy,Evening,River,Beetle spin (slow roll) & Waxworm under bobber (drift),Black/white & Chartreuse,Flooded rock & Timber breaks,2-3 feet
Bluegill,Spring,Mild (60-68F),Clear,Windy,Morning,River,Worm on jighead (hop-hop) & Curl tail grub (slow drag),Pumpkinseed & Bubblegum,Slow pockets & Undercut banks,2-3 feet
Bluegill,Spring,Mild (60-68F),Clear,Windy,Afternoon,River,Inline spinner (slow roll) & Cricket under bobber (twitch),Gold & Yellow,Eddy swirls & Brushy shelves,2-3 feet
Bluegill,Spring,Mild (60-68F),Clear,Windy,Evening,River,Tiny swimbait (steady) & Worm under bobber (still),Smoke/blue & Natural,Mud-bottom ledges & Overhangs,2-3 feet
Bluegill,Spring,Mild (60-68F),Clear,Rainy,Morning,River,Worm under bobber (drift) & Spoon (flutter),Chartreuse & Silver,Bridge piles & Vegetation tips,2-3 feet
Bluegill,Spring,Mild (60-68F),Clear,Rainy,Afternoon,River,Cricket under bobber (light twitch) & Beetle spin (steady),Black/yellow & Chartreuse,Muddy cuts & Grass points,2-3 feet
Bluegill,Spring,Mild (60-68F),Clear,Rainy,Evening,River,Waxworm under bobber (still) & Curl tail grub (hop),Pink & White,Calm pockets & Channel edges,2-3 feet
Bluegill,Spring,Mild (60-68F),Clear,After Rain,Morning,River,Inline spinner (slow roll) & Worm on jighead (drag),Gold & Pumpkin,Brush seams & Erosion shelves,2-3 feet
Bluegill,Spring,Mild (60-68F),Clear,After Rain,Afternoon,River,Cricket under bobber (twitch) & Waxworm under bobber (drift),Orange & Chartreuse,Eddy outlets & Grass lines,2-3 feet
Bluegill,Spring,Mild (60-68F),Clear,After Rain,Evening,River,Beetle spin (steady) & Spoon (flutter),Silver & Firetiger,Timber channels & Sand transitions,2-3 feet
Bluegill,Spring,Cold (55-60F),Stained,Sunny,Morning,River,Cricket under bobber (light twitch) & Curl tail grub (drag),Chartreuse & Black,Eddy seams & Brush edges,2-3 feet
Bluegill,Spring,Cold (55-60F),Stained,Sunny,Afternoon,River,Inline spinner (slow roll) & Worm on jighead (hop-hop),Gold & Pumpkin,Shallow cuts & Mud-bottom turns,2-3 feet
Bluegill,Spring,Cold (55-60F),Stained,Sunny,Evening,River,Waxworm under bobber (drift) & Beetle spin (steady),Pink & Chartreuse,Grassy pockets & Dock posts,2-3 feet
Bluegill,Spring,Cold (55-60F),Stained,Cloudy,Morning,River,Cricket on jighead (hop) & Spoon (flutter),Orange & Chrome,Creek bends & Timber shade,2-3 feet
Bluegill,Spring,Cold (55-60F),Stained,Cloudy,Afternoon,River,Worm under slip bobber (still) & Curl tail grub (slow roll),Pumpkinseed & White,Root balls & Slow channel lips,2-3 feet
Bluegill,Spring,Cold (55-60F),Stained,Cloudy,Evening,River,Tiny crankbait (pause-pull) & Waxworm under bobber (static),Firetiger & Natural,Mud-bottom ledges & Flooded grass,2-3 feet
Bluegill,Spring,Cold (55-60F),Stained,Windy,Morning,River,Beetle spin (slow roll) & Worm under bobber (drift),Black/yellow & Chartreuse,Wind-protected seams & Vegetation edges,2-3 feet
Bluegill,Spring,Cold (55-60F),Stained,Windy,Afternoon,River,Inline spinner (slow roll) & Cricket under bobber (twitch),Gold/black & Orange,Slackwater edges & Creek openings,2-3 feet
Bluegill,Spring,Cold (55-60F),Stained,Windy,Evening,River,Curl tail grub (hop-hop) & Waxworm under bobber (still),Green pumpkin & Pink,Shallow timber & Brushy ditches,2-3 feet
Bluegill,Spring,Cold (55-60F),Stained,Rainy,Morning,River,Cricket under bobber (drift) & Spoon (flutter),Black/orange & Chrome,Muddy eddies & Log jams,2-3 feet
Bluegill,Spring,Cold (55-60F),Stained,Rainy,Afternoon,River,Worm on jighead (drag) & Curl tail grub (lift-drop),Pumpkin & Chartreuse,Backwater seams & Timber ends,2-3 feet
Bluegill,Spring,Cold (55-60F),Stained,Rainy,Evening,River,Waxworm under bobber (twitch) & Beetle spin (slow roll),White & Bubblegum,Slack pockets & Rock breaks,2-3 feet
Bluegill,Spring,Cold (55-60F),Stained,After Rain,Morning,River,Inline spinner (slow roll) & Worm under bobber (still),Silver & Black,Flooded brush & Creek mouths,2-3 feet
Bluegill,Spring,Cold (55-60F),Stained,After Rain,Afternoon,River,Cricket under bobber (twitch) & Jighead worm (hop-hop),Chartreuse & Natural,Fallen limbs & Mud-bottom bays,2-3 feet
Bluegill,Spring,Cold (55-60F),Stained,After Rain,Evening,River,Tiny crankbait (pause-pull) & Curl tail grub (drag),Gold & Black,Weed corners & Riprap seams,2-3 feet
Bluegill,Spring,Mild (60-68F),Stained,Sunny,Morning,River,Worm on jighead (hop) & Inline spinner (slow roll),Pumpkin & Chartreuse,Eddy points & Grass mats,2-3 feet
Bluegill,Spring,Mild (60-68F),Stained,Sunny,Afternoon,River,Cricket under bobber (twitch) & Waxworm under bobber (drift),Orange & White,Slow currents & Creek edges,2-3 feet
Bluegill,Spring,Mild (60-68F),Stained,Sunny,Evening,River,Beetle spin (steady) & Spoon (flutter),Chartreuse & Chrome,Backwater transitions & Tree lines,2-3 feet
Bluegill,Spring,Mild (60-68F),Stained,Cloudy,Morning,River,Worm under bobber (still) & Curl tail grub (hop),Natural & Chartreuse,Eroded cuts & Stump channels,2-3 feet
Bluegill,Spring,Mild (60-68F),Stained,Cloudy,Afternoon,River,Inline spinner (slow roll) & Jighead worm (drag),Silver & Pumpkin,Bridge shade & Grass seams,2-3 feet
Bluegill,Spring,Mild (60-68F),Stained,Cloudy,Evening,River,Cricket under bobber (light twitch) & Curl tail grub (drag),Black & Chartreuse,Flooded timber & Undercut roots,2-3 feet
Bluegill,Spring,Mild (60-68F),Stained,Windy,Morning,River,Waxworm on jighead (hop-hop) & Spoon (flutter),Pink & Chrome,Eddy mouths & Brushy bends,2-3 feet
Bluegill,Spring,Mild (60-68F),Stained,Windy,Afternoon,River,Worm under bobber (drift) & Beetle spin (slow roll),Green pumpkin & White,Wind-sheltered shorelines & Timber flats,2-3 feet
Bluegill,Spring,Mild (60-68F),Stained,Windy,Evening,River,Cricket under bobber (twitch) & Inline spinner (steady),Orange & Yellow,Mud-bottom seams & Shady brush,2-3 feet
Bluegill,Spring,Mild (60-68F),Stained,Rainy,Morning,River,Curl tail grub (drag) & Waxworm under bobber (still),Chartreuse & Black,Slow river pockets & Overhangs,2-3 feet
Bluegill,Spring,Mild (60-68F),Stained,Rainy,Afternoon,River,Tiny crankbait (pause-pull) & Worm on jighead (lift-drop),Firetiger & Natural brown,Grassy edges & Fallen limbs,2-3 feet
Bluegill,Spring,Mild (60-68F),Stained,Rainy,Evening,River,Cricket under bobber (drift) & Spoon (flutter),White & Chrome,Flooded edges & Channel breaks,2-3 feet
Bluegill,Spring,Mild (60-68F),Stained,After Rain,Morning,River,Inline spinner (slow roll) & Waxworm under bobber (drift),Gold & Pink,Brushy mouths & Rock transitions,2-3 feet
Bluegill,Spring,Mild (60-68F),Stained,After Rain,Afternoon,River,Worm under slip bobber (still) & Curl tail grub (hop),Pumpkinseed & Chartreuse,Flooded islands & Timber cover,2-3 feet
Bluegill,Spring,Mild (60-68F),Stained,After Rain,Evening,River,Beetle spin (steady) & Waxworm on jighead (drag),Chartreuse & Silver,Slack channel dips & Grass lines,2-3 feet
Bluegill,Spring,Cold (55-60F),Murky,Sunny,Morning,River,Worm on jighead (drag) & Curl tail grub (slow roll),Black/blue & Chartreuse,Eddy backs & Mud seams,2-3 feet
Bluegill,Spring,Cold (55-60F),Murky,Sunny,Afternoon,River,Cricket under bobber (light twitch) & Inline spinner (slow roll),Orange & Gold,Near root balls & Overhangs,2-3 feet
Bluegill,Spring,Cold (55-60F),Murky,Sunny,Evening,River,Waxworm under bobber (drift) & Beetle spin (steady),Pink & Chartreuse,Shady corners & Rock breaks,2-3 feet
Bluegill,Spring,Cold (55-60F),Murky,Cloudy,Morning,River,Cricket on jighead (hop) & Spoon (flutter),Black/yellow & Chrome,Bridge pilings & Flooded grass,2-3 feet
Bluegill,Spring,Cold (55-60F),Murky,Cloudy,Afternoon,River,Inline spinner (slow roll) & Worm under bobber (still),Chartreuse & Pumpkin,Creek bends & Mud banks,2-3 feet
Bluegill,Spring,Cold (55-60F),Murky,Cloudy,Evening,River,Tiny crankbait (pause-pull) & Curl tail grub (drag),Firetiger & Natural,Shallow timber & Brush seams,2-3 feet
Bluegill,Spring,Cold (55-60F),Murky,Windy,Morning,River,Beetle spin (slow roll) & Waxworm under bobber (still),Black & White,Wind-protected pockets & Grass edges,2-3 feet
Bluegill,Spring,Cold (55-60F),Murky,Windy,Afternoon,River,Cricket under bobber (twitch) & Curl tail grub (hop),Green pumpkin & Chartreuse,Eddy edges & Rock lips,2-3 feet
Bluegill,Spring,Cold (55-60F),Murky,Windy,Evening,River,Worm under bobber (still) & Spoon (flutter),Pumpkinseed & Chrome,Mud-bottom dips & Brushy cover,2-3 feet
Bluegill,Spring,Cold (55-60F),Murky,Rainy,Morning,River,Curl tail grub (drag) & Waxworm under bobber (drift),Chartreuse & Pink,Flooded laydowns & Slow turns,2-3 feet
Bluegill,Spring,Cold (55-60F),Murky,Rainy,Afternoon,River,Inline spinner (slow roll) & Cricket under bobber (twitch),Silver & Orange,Weed pockets & Timber seams,2-3 feet
Bluegill,Spring,Cold (55-60F),Murky,Rainy,Evening,River,Beetle spin (steady) & Worm on jighead (drag),Black/blue & Natural,Mud lines & Slow channel edges,2-3 feet
Bluegill,Spring,Cold (55-60F),Murky,After Rain,Morning,River,Tiny crankbait (pause-pull) & Curl tail grub (slow roll),Gold & Chartreuse,Flooded brush & Shady pockets,2-3 feet
Bluegill,Spring,Cold (55-60F),Murky,After Rain,Afternoon,River,Worm under slip bobber (still) & Spoon (flutter),Pumpkin & Chrome,Erosion edges & Creek cuts,2-3 feet
Bluegill,Spring,Cold (55-60F),Murky,After Rain,Evening,River,Cricket under bobber (drift) & Waxworm under bobber (twitch),White & Chartreuse,Slackwater transitions & Brushy ends,2-3 feet
Bluegill,Spring,Mild (60-68F),Murky,Sunny,Morning,River,Worm on jighead (hop-hop) & Curl tail grub (slow roll),Black/blue & Chartreuse,Slack seams & Brushy ledges,2-3 feet
Bluegill,Spring,Mild (60-68F),Murky,Sunny,Afternoon,River,Inline spinner (steady) & Waxworm under bobber (drift),Gold & Bubblegum,Near timber shade & Soft-bottom coves,2-3 feet
Bluegill,Spring,Mild (60-68F),Murky,Sunny,Evening,River,Beetle spin (slow roll) & Spoon (flutter),Firetiger & Chrome,Timber breaks & Mud-bottom flats,2-3 feet
Bluegill,Spring,Mild (60-68F),Murky,Cloudy,Morning,River,Cricket under bobber (twitch) & Curl tail grub (hop),Orange & White,Shady seams & Grass walls,2-3 feet
Bluegill,Spring,Mild (60-68F),Murky,Cloudy,Afternoon,River,Worm under bobber (still) & Inline spinner (slow roll),Pumpkinseed & Silver,Slow channels & Submerged timber,2-3 feet
Bluegill,Spring,Mild (60-68F),Murky,Cloudy,Evening,River,Waxworm on jighead (lift-drop) & Beetle spin (steady),Pink & Chartreuse,Flooded cover & Backwater dips,2-3 feet
Bluegill,Spring,Mild (60-68F),Murky,Windy,Morning,River,Inline spinner (slow roll) & Worm under bobber (still),Silver & Chartreuse,Wind-blocked seams & Tree lines,2-3 feet
