Fish Species,Season,Water Temp,Water Clarity,Weather,Time of Day,Waterbody Type,Best Baits (Retrieve Styles),Recommended Bait Colors,Where to Fish,Target Depth
Crappie,Pre-Spawn,Cold (48-51F),Stained,Rainy,Afternoon,Pond,Tube jig (pause-roll) & Marabou jig (tap),Glow & Blue & Chartreuse & Pink,Timber seams & Brushy pockets,7-10 feet
Crappie,Pre-Spawn,Cold (48-51F),Stained,Rainy,Evening,Pond,Vertical jig (tap-lift) & Tight-line minnow (pause),Silver & Red & Gold & Purple,Shallow channels & Flat laydowns,6-8 feet
Crappie,Pre-Spawn,Cold (48-51F),Stained,After Rain,Morning,Pond,Hair jig (deadstick) & Curl tail grub (drag),Chartreuse & Orange & Blue & Glow,Brush-covered drops & Timber flats,6-9 feet
Crappie,Pre-Spawn,Cold (48-51F),Stained,After Rain,Afternoon,Pond,Tube jig (lift-hold) & Soft plastic grub (pause),Pink & Firetiger & White & Black,Muddy shelves & Creek arms,7-10 feet
Crappie,Pre-Spawn,Cold (48-51F),Stained,After Rain,Evening,Pond,Swimbait (flutter) & Jig/minnow combo (slow roll),Chartreuse & Purple & Glow & Silver,Flooded cover & Timber gaps,6-9 feet
Crappie,Pre-Spawn,Mild (52-55F),Stained,Sunny,Morning,Pond,Tube jig (hover-lift) & Hair jig (pause),Pink & Chartreuse & Blue & Silver,Shallow stumps & Sloping edges,6-8 feet
Crappie,Pre-Spawn,Mild (52-55F),Stained,Sunny,Afternoon,Pond,Soft plastic grub (bounce) & Swimbait (tap-drag),Orange & Glow & Black & White,Mud flat corners & Brush transitions,6-9 feet
Crappie,Pre-Spawn,Mild (52-55F),Stained,Sunny,Evening,Pond,Marabou jig (jiggle-hold) & Tube jig (pause-drag),Chartreuse & Blue & Pink & Natural,Flat timber breaks & Shady brush,7-10 feet
Crappie,Pre-Spawn,Mild (52-55F),Stained,Cloudy,Morning,Pond,Vertical jig (lift-drop) & Hair jig (tap),Gold & White & Chartreuse & Purple,Timber humps & Channel points,6-9 feet
Crappie,Pre-Spawn,Mild (52-55F),Stained,Cloudy,Afternoon,Pond,Swimbait (pause-drag) & Curl tail grub (bounce),Black & Chartreuse & Silver & Blue,Creek edges & Laydown fields,6-9 feet
Crappie,Pre-Spawn,Mild (52-55F),Stained,Cloudy,Evening,Pond,Tube jig (pause) & Slip float with minnow (still),Firetiger & Pink & Chartreuse & Glow,Muddy shelf lips & Brush clusters,6-9 feet
Crappie,Pre-Spawn,Mild (52-55F),Stained,Windy,Morning,Pond,Hair jig (drag) & Jig/minnow combo (lift-hold),White & Gold & Chartreuse & Red,Wind-blown flats & Brushy drops,6-8 feet
Crappie,Pre-Spawn,Mild (52-55F),Stained,Windy,Afternoon,Pond,Vertical jig (tap-drag) & Curl tail grub (pause),Blue ice & Chartreuse & Glow & Natural,Timber lines & Mid-pond structure,6-9 feet
Crappie,Pre-Spawn,Mild (52-55F),Stained,Windy,Evening,Pond,Soft plastic grub (hover) & Tube jig (roll-drop),Pink & Black & White & Orange,Brushy channels & Drop-off seams,6-9 feet
Crappie,Pre-Spawn,Mild (52-55F),Stained,Rainy,Morning,Pond,Hair jig (pause-drag) & Minnow under float (hover),Silver & Blue & Chartreuse & Firetiger,Creek bends & Shaded ledges,6-8 feet
Crappie,Pre-Spawn,Mild (52-55F),Stained,Rainy,Afternoon,Pond,Tube jig (jiggle-pause) & Swimbait (lift-drag),Gold & Chartreuse & Purple & Glow,Brushy slopes & Mud transitions,6-9 feet
Crappie,Pre-Spawn,Mild (52-55F),Stained,Rainy,Evening,Pond,Vertical jig (pause-roll) & Curl tail grub (drag),Natural & Pink & White & Blue,Flooded brush flats & Timber pockets,6-9 feet
Crappie,Pre-Spawn,Mild (52-55F),Stained,After Rain,Morning,Pond,Hair jig (slow lift) & Swimbait (tap-pause),Red & Chartreuse & Glow & Orange,Channel shelf edges & Flat stumps,6-8 feet
Crappie,Pre-Spawn,Mild (52-55F),Stained,After Rain,Afternoon,Pond,Tube jig (pause-lift) & Curl tail grub (flutter),Black & White & Pink & Glow,Muddy transitions & Timber breaks,6-9 feet
Crappie,Pre-Spawn,Mild (52-55F),Stained,After Rain,Evening,Pond,Marabou jig (hold) & Tight-line minnow (slow fall),Gold & Firetiger & Blue & Silver,Brush edges & Mid-depth structure,6-9 feet
Crappie,Pre-Spawn,Cold (48-51F),Murky,Sunny,Morning,Pond,Hair jig (deadstick) & Tube jig (lift-pause),Black & Junebug & Chartreuse & Orange,Brush piles near inflows & Mud-bottom flats,6-8 feet
Crappie,Pre-Spawn,Cold (48-51F),Murky,Sunny,Afternoon,Pond,Marabou jig (drag) & Curl tail grub (slow roll),Black/blue & Red & Chartreuse & Glow,Muddy points & Timber edges,6-9 feet
Crappie,Pre-Spawn,Cold (48-51F),Murky,Sunny,Evening,Pond,Soft plastic minnow (hover) & Jig/minnow combo (pause),Purple & Chartreuse & Pink & White,Shallow shelves & Fallen cover,6-8 feet
Crappie,Pre-Spawn,Cold (48-51F),Murky,Cloudy,Morning,Pond,Tube jig (drag) & Hair jig (pulse),Blue & Glow & Chartreuse & Red,Brushy transitions & Muddy creek arms,6-9 feet
Crappie,Pre-Spawn,Cold (48-51F),Murky,Cloudy,Afternoon,Pond,Vertical jig (pause-roll) & Curl tail grub (bounce),Chartreuse & Firetiger & Orange & Silver,Muddy drop-offs & Brushy flats,6-9 feet
Crappie,Pre-Spawn,Cold (48-51F),Murky,Cloudy,Evening,Pond,Marabou jig (slow flutter) & Slip float with minnow (barely move),Black & Chartreuse & Pink & Glow,Timber near banks & Flat shelves,6-9 feet
Crappie,Pre-Spawn,Cold (48-51F),Murky,Windy,Morning,Pond,Hair jig (jiggle-hold) & Tube jig (drag),Junebug & Chartreuse & Blue & White,Wind-blown cover & Channel bends,6-8 feet
Crappie,Pre-Spawn,Cold (48-51F),Murky,Windy,Afternoon,Pond,Swimbait (slow retrieve) & Marabou jig (pause),Black & Orange & Chartreuse & Glow,Stained shallow points & Timber seams,6-9 feet
Crappie,Pre-Spawn,Cold (48-51F),Murky,Windy,Evening,Pond,Curl tail grub (tap-lift) & Vertical jig (roll),Firetiger & Glow & Blue & Silver,Murky brush lines & Rocky transitions,6-9 feet
Crappie,Pre-Spawn,Cold (48-51F),Murky,Rainy,Morning,Pond,Tube jig (pause) & Soft plastic grub (drag),Black & Red & White & Chartreuse,Stained creek mouths & Brushy humps,6-8 feet
Crappie,Pre-Spawn,Cold (48-51F),Murky,Rainy,Afternoon,Pond,Hair jig (pulse-drag) & Minnow under float (still),Junebug & Glow & Chartreuse & Silver,Flooded brush & Channel edges,6-9 feet
Crappie,Pre-Spawn,Cold (48-51F),Murky,Rainy,Evening,Pond,Marabou jig (lift-hold) & Tube jig (pause-drag),Purple & Chartreuse & Pink & Blue,Sheltered shelves & Shallow flats,6-8 feet
Crappie,Pre-Spawn,Cold (48-51F),Murky,After Rain,Morning,Pond,Slip float with minnow (barely move) & Hair jig (pulse),Black/blue & Glow & Chartreuse & Red,Muddy transitions & Brushy cover,6-9 feet
Crappie,Pre-Spawn,Cold (48-51F),Murky,After Rain,Afternoon,Pond,Curl tail grub (jiggle-drag) & Tube jig (pause),Orange & Firetiger & Blue & White,Stump flats & Flooded creek edges,6-9 feet
Crappie,Pre-Spawn,Cold (48-51F),Murky,After Rain,Evening,Pond,Hair jig (lift-drop) & Marabou jig (drag),Glow & Junebug & Black & Chartreuse,Timber points & Flat cover,6-8 feet
Crappie,Pre-Spawn,Mild (52-55F),Murky,Sunny,Morning,Pond,Tube jig (pulse-lift) & Curl tail grub (bounce),Pink & Chartreuse & Black & Orange,Brushy banks & Mud lines,6-8 feet
Crappie,Pre-Spawn,Mild (52-55F),Murky,Sunny,Afternoon,Pond,Hair jig (hover) & Vertical jig (pause-drag),White & Chartreuse & Glow & Red,Flooded timber edges & Rocky transitions,6-9 feet
Crappie,Pre-Spawn,Mild (52-55F),Murky,Sunny,Evening,Pond,Marabou jig (tap-hold) & Swimbait (roll),Gold & Glow & Blue & Chartreuse,Sheltered drop-offs & Timber patches,6-8 feet
Crappie,Pre-Spawn,Mild (52-55F),Murky,Cloudy,Morning,Pond,Curl tail grub (tap-drag) & Hair jig (pause),Black & Chartreuse & Pink & Blue,Brushy shelves & Channel flats,6-9 feet
Crappie,Pre-Spawn,Mild (52-55F),Murky,Cloudy,Afternoon,Pond,Tube jig (lift-hold) & Minnow on float (still),Orange & Glow & White & Red,Flooded edges & Flat cover,6-8 feet
Crappie,Pre-Spawn,Mild (52-55F),Murky,Cloudy,Evening,Pond,Hair jig (slow roll) & Curl tail grub (bounce),Black/blue & Pink & Chartreuse & Gold,Brush transitions & Drop-off lips,6-9 feet
Crappie,Pre-Spawn,Mild (52-55F),Murky,Windy,Morning,Pond,Tube jig (pause-drag) & Marabou jig (tap),Red & Glow & Silver & Orange,Windy banks & Mid-depth timber,6-9 feet
Crappie,Pre-Spawn,Mild (52-55F),Murky,Windy,Afternoon,Pond,Hair jig (flutter) & Curl tail grub (lift-drop),Blue & Chartreuse & Black & Glow,Creek turns & Mud transitions,6-8 feet
Crappie,Pre-Spawn,Mild (52-55F),Murky,Windy,Evening,Pond,Swimbait (jiggle) & Tube jig (pause),White & Junebug & Orange & Chartreuse,Brushy ends & Shallow humps,6-8 feet
Crappie,Pre-Spawn,Mild (52-55F),Murky,Rainy,Morning,Pond,Curl tail grub (slow fall) & Hair jig (deadstick),Glow & Pink & Firetiger & Silver,Stained humps & Timber seams,6-8 feet
Crappie,Pre-Spawn,Mild (52-55F),Murky,Rainy,Afternoon,Pond,Tube jig (pause-lift) & Marabou jig (pulse),Black & Orange & Chartreuse & White,Shallow brush & Muddy points,6-8 feet
Crappie,Pre-Spawn,Mild (52-55F),Murky,Rainy,Evening,Pond,Hair jig (drag) & Soft plastic minnow (bounce),Purple & Glow & Chartreuse & Blue,Slope edges & Timber breaks,6-9 feet
Crappie,Pre-Spawn,Mild (52-55F),Murky,After Rain,Morning,Pond,Vertical jig (pause) & Curl tail grub (jiggle),Gold & Red & Chartreuse & White,Muddy banks & Creek bends,6-9 feet
Crappie,Pre-Spawn,Mild (52-55F),Murky,After Rain,Afternoon,Pond,Marabou jig (hover) & Tube jig (drag),Pink & Chartreuse & Silver & Glow,Flat timber lines & Flooded ditches,6-9 feet
Crappie,Pre-Spawn,Mild (52-55F),Murky,After Rain,Evening,Pond,Hair jig (pulse-lift) & Minnow on float (drift),Orange & Junebug & Glow & Black,Sheltered brush & Sloped edges,6-8 feet
Crappie,Pre-Spawn,Cold (48-51F),Clear,Sunny,Morning,River,Vertical jig (pause-lift) & Hair jig (hover),Chartreuse & Silver & White & Blue,Deep eddies & Downstream side of boulders,6-10 feet
Crappie,Pre-Spawn,Cold (48-51F),Clear,Sunny,Afternoon,River,Tight-line minnow (hold) & Tube jig (pause),Pink & Natural & White & Glow,Current breaks & Bridge pilings,7-11 feet
Crappie,Pre-Spawn,Cold (48-51F),Clear,Sunny,Evening,River,Hair jig (slow roll) & Swimbait (jiggle-drag),Blue ice & Chartreuse & Silver & Pearl,Rocky seams & Mid-depth pools,6-9 feet
Crappie,Pre-Spawn,Cold (48-51F),Clear,Cloudy,Morning,River,Tube jig (tap-lift) & Marabou jig (drag),Gold & Chartreuse & Blue & Orange,Eddies behind wood cover & Gravel bars,6-9 feet
Crappie,Pre-Spawn,Cold (48-51F),Clear,Cloudy,Afternoon,River,Hair jig (pulse) & Curl tail grub (hover),White & Glow & Chartreuse & Silver,Bridge shadows & Brushy creek mouths,7-10 feet
Crappie,Pre-Spawn,Cold (48-51F),Clear,Cloudy,Evening,River,Swimbait (slow retrieve) & Tube jig (jiggle-drag),Natural & Blue & Chartreuse & Gold,Transition shelves & Deep brush lines,6-9 feet
Crappie,Pre-Spawn,Cold (48-51F),Clear,Windy,Morning,River,Tube jig (flutter) & Minnow under float (drift),Silver & Glow & Pink & White,Wind-protected cuts & Undercut banks,6-9 feet
Crappie,Pre-Spawn,Cold (48-51F),Clear,Windy,Afternoon,River,Hair jig (tap-drag) & Vertical jig (pause),Blue & Firetiger & Chartreuse & Orange,Boulder eddies & Creek intersections,7-10 feet
Crappie,Pre-Spawn,Cold (48-51F),Clear,Windy,Evening,River,Curl tail grub (bounce) & Jig/minnow combo (roll),Chartreuse & Red & White & Pearl,Mud-bottom turns & Tree root pockets,6-9 feet
Crappie,Pre-Spawn,Cold (48-51F),Clear,Rainy,Morning,River,Marabou jig (drag) & Tube jig (pause),Glow & Gold & Pink & Blue,Erosion ledges & Down-current log jams,6-9 feet
Crappie,Pre-Spawn,Cold (48-51F),Clear,Rainy,Afternoon,River,Vertical jig (jiggle-lift) & Curl tail grub (hold),Silver & White & Chartreuse & Orange,Slow current bends & Timber seams,7-10 feet
Crappie,Pre-Spawn,Cold (48-51F),Clear,Rainy,Evening,River,Hair jig (deadstick) & Tight-line minnow (hover),Natural & Glow & Red & Blue,Sheltered channels & Gravel transitions,6-8 feet
Crappie,Pre-Spawn,Cold (48-51F),Clear,After Rain,Morning,River,Swimbait (slow fall) & Hair jig (pause),Pink & Chartreuse & Gold & Silver,Near sandbars & Rocky pockets,6-9 feet
Crappie,Pre-Spawn,Cold (48-51F),Clear,After Rain,Afternoon,River,Tube jig (roll-hold) & Curl tail grub (lift),White & Blue & Chartreuse & Natural,Steep drop-ins & Channel mouth timber,7-10 feet
Crappie,Pre-Spawn,Cold (48-51F),Clear,After Rain,Evening,River,Marabou jig (jiggle) & Vertical jig (pause-drag),Blue ice & Red & Glow & Pearl,Straightaway banks & Deep rock seams,6-8 feet
Crappie,Pre-Spawn,Mild (52-55F),Clear,Sunny,Morning,River,Hair jig (pulse-drag) & Tube jig (pause),Silver & Chartreuse & Pink & White,Eddies near fallen trees & Sand shelf edges,6-9 feet
Crappie,Pre-Spawn,Mild (52-55F),Clear,Sunny,Afternoon,River,Vertical jig (slow roll) & Curl tail grub (tap-lift),Natural & Gold & Blue & Glow,Slow current seams & Drop-off humps,6-9 feet
Crappie,Pre-Spawn,Mild (52-55F),Clear,Sunny,Evening,River,Tight-line minnow (drag) & Swimbait (pause),Firetiger & Silver & Chartreuse & Orange,Brush pockets & Sloped shelves,6-9 feet
Crappie,Pre-Spawn,Mild (52-55F),Clear,Cloudy,Morning,River,Tube jig (jiggle-pause) & Marabou jig (tap),Pink & Glow & Chartreuse & Blue,Steep bends & Mid-channel timber,6-9 feet
Crappie,Pre-Spawn,Mild (52-55F),Clear,Cloudy,Afternoon,River,Hair jig (hover) & Curl tail grub (roll),Blue & Chartreuse & White & Silver,Flooded root systems & Gravel edges,6-9 feet
Crappie,Pre-Spawn,Mild (52-55F),Clear,Cloudy,Evening,River,Swimbait (tap-drag) & Vertical jig (pause),Black & Chartreuse & Glow & Pearl,Low-light brush banks & Log jams,6-9 feet
Crappie,Pre-Spawn,Mild (52-55F),Clear,Windy,Morning,River,Tube jig (slow drag) & Hair jig (bounce),Gold & Chartreuse & Blue & White,Backwater pockets & Bridge eddies,6-9 feet
Crappie,Pre-Spawn,Mild (52-55F),Clear,Windy,Afternoon,River,Swimbait (lift-drop) & Jig/minnow combo (pause),Glow & Firetiger & Chartreuse & Natural,Broken current lines & Rocky crests,6-9 feet
Crappie,Pre-Spawn,Mild (52-55F),Clear,Windy,Evening,River,Curl tail grub (tap-pause) & Tube jig (lift-hold),Pink & Orange & Blue & White,Timber forks & Deep eddy shelves,6-9 feet
Crappie,Pre-Spawn,Mild (52-55F),Clear,Rainy,Morning,River,Hair jig (pause-roll) & Swimbait (bounce),Silver & Chartreuse & Glow & Blue,Flooded brush piles & Creek inflows,6-8 feet
Crappie,Pre-Spawn,Mild (52-55F),Clear,Rainy,Afternoon,River,Tube jig (hover-lift) & Curl tail grub (drag),Gold & Firetiger & White & Red,Mid-depth pools & Sand transitions,6-9 feet
Crappie,Pre-Spawn,Mild (52-55F),Clear,Rainy,Evening,River,Vertical jig (pause) & Hair jig (flutter),Natural & Chartreuse & Pink & Blue,Creek intersections & Wood cover zones,6-9 feet
Crappie,Pre-Spawn,Mild (52-55F),Clear,After Rain,Morning,River,Tube jig (roll-drag) & Swimbait (slow pull),White & Glow & Chartreuse & Red,Boulder transitions & Backwater seams,6-9 feet
Crappie,Pre-Spawn,Mild (52-55F),Clear,After Rain,Afternoon,River,Curl tail grub (hover) & Marabou jig (drag),Blue & Orange & Pink & Chartreuse,Rock edges & Low-pressure channels,6-9 feet
Crappie,Pre-Spawn,Mild (52-55F),Clear,After Rain,Evening,River,Hair jig (lift-drop) & Tight-line minnow (hold),Black & Chartreuse & Glow & Silver,Timber seams & Brushy flats,6-8 feet
Crappie,Pre-Spawn,Cold (48-51F),Stained,Sunny,Morning,River,Tube jig (pause-lift) & Hair jig (drag),Chartreuse & Orange & Blue & Glow,Eddies behind timber & Brushy banks,6-9 feet
Crappie,Pre-Spawn,Cold (48-51F),Stained,Sunny,Afternoon,River,Vertical jig (hover-drag) & Curl tail grub (tap),Red & Chartreuse & Silver & Pink,Mid-current wood piles & Deep pools,6-10 feet
Crappie,Pre-Spawn,Cold (48-51F),Stained,Sunny,Evening,River,Swimbait (slow retrieve) & Tube jig (roll-pause),White & Blue & Firetiger & Glow,Muddy bank turns & Downed trees,6-9 feet
Crappie,Pre-Spawn,Cold (48-51F),Stained,Cloudy,Morning,River,Hair jig (pause) & Curl tail grub (bounce),Black & Chartreuse & Silver & Blue,Sheltered seams & Brushy humps,6-9 feet
Crappie,Pre-Spawn,Cold (48-51F),Stained,Cloudy,Afternoon,River,Tube jig (jiggle-drag) & Marabou jig (tap-lift),Pink & Glow & White & Red,Erosion ledges & Timber clusters,6-9 feet
Crappie,Pre-Spawn,Cold (48-51F),Stained,Cloudy,Evening,River,Curl tail grub (pause-drag) & Vertical jig (roll),Natural & Chartreuse & Orange & Blue,Downstream brush & Mud breaks,6-9 feet
Crappie,Pre-Spawn,Cold (48-51F),Stained,Windy,Morning,River,Hair jig (pulse-drag) & Tube jig (lift),Glow & Red & Black & Silver,Wind-protected banks & Wood cover,6-8 feet
Crappie,Pre-Spawn,Cold (48-51F),Stained,Windy,Afternoon,River,Swimbait (lift-drop) & Curl tail grub (hover),Blue & Chartreuse & White & Gold,Boulder breaks & Brushy ledges,6-9 feet
Crappie,Pre-Spawn,Cold (48-51F),Stained,Windy,Evening,River,Marabou jig (jiggle) & Tube jig (pause),Purple & Glow & Orange & White,Timber ditches & Undercut shelves,6-8 feet
Crappie,Pre-Spawn,Cold (48-51F),Stained,Rainy,Morning,River,Vertical jig (tap-pause) & Hair jig (roll),Pink & Chartreuse & Silver & Blue,Log jams & Deep cover pockets,6-9 feet
Crappie,Pre-Spawn,Cold (48-51F),Stained,Rainy,Afternoon,River,Tube jig (pause-drag) & Curl tail grub (bounce),Red & Glow & Natural & White,Brush seams & Creek mouths,6-9 feet
Crappie,Pre-Spawn,Cold (48-51F),Stained,Rainy,Evening,River,Hair jig (drag) & Marabou jig (pause),Chartreuse & Blue & Orange & Silver,Muddy bends & Sloped channels,6-9 feet
Crappie,Pre-Spawn,Cold (48-51F),Stained,After Rain,Morning,River,Tube jig (lift-roll) & Curl tail grub (hover),Firetiger & Pink & Glow & Red,Sheltered root pockets & Timber curves,6-8 feet
Crappie,Pre-Spawn,Cold (48-51F),Stained,After Rain,Afternoon,River,Hair jig (jiggle-pause) & Swimbait (slow drag),Gold & Chartreuse & Blue & Silver,Flooded cover & Rocky turns,6-9 feet
Crappie,Pre-Spawn,Cold (48-51F),Stained,After Rain,Evening,River,Vertical jig (pause-drag) & Tube jig (flutter),Orange & White & Pink & Glow,Wood piles & Downstream drop-offs,6-9 feet
Crappie,Pre-Spawn,Mild (52-55F),Stained,Sunny,Morning,River,Hair jig (hover) & Curl tail grub (tap),White & Chartreuse & Blue & Gold,Timber breaks & Bank eddies,6-9 feet
Crappie,Pre-Spawn,Mild (52-55F),Stained,Sunny,Afternoon,River,Tube jig (pause-roll) & Vertical jig (drag),Silver & Glow & Pink & Chartreuse,Creek intersections & Deep ledges,6-9 feet
Crappie,Pre-Spawn,Mild (52-55F),Stained,Sunny,Evening,River,Swimbait (jiggle) & Hair jig (lift-drop),Red & Chartreuse & Blue & White,Timber cover zones & Bridge shadows,6-8 feet
Crappie,Pre-Spawn,Mild (52-55F),Stained,Cloudy,Morning,River,Tube jig (hover-lift) & Marabou jig (pause),Glow & Firetiger & White & Silver,Slow pools & Muddy transitions,6-9 feet
Crappie,Pre-Spawn,Mild (52-55F),Stained,Cloudy,Afternoon,River,Curl tail grub (drag) & Hair jig (tap-drag),Chartreuse & Pink & Blue & Natural,Bank seams & Fallen trees,6-9 feet
Crappie,Pre-Spawn,Mild (52-55F),Stained,Cloudy,Evening,River,Vertical jig (pause-lift) & Tube jig (bounce),Gold & Red & Glow & Blue,Backwater cuts & Timber shelves,6-8 feet
Crappie,Pre-Spawn,Mild (52-55F),Stained,Windy,Morning,River,Swimbait (roll-pause) & Curl tail grub (tap-hold),Silver & Chartreuse & Firetiger & Pink,Eroded points & Woody cover,6-9 feet
Crappie,Pre-Spawn,Mild (52-55F),Stained,Windy,Afternoon,River,Tube jig (drag) & Marabou jig (pause),White & Red & Glow & Blue,Brush pockets & Undercut shorelines,6-9 feet
Crappie,Pre-Spawn,Mild (52-55F),Stained,Windy,Evening,River,Hair jig (flutter) & Swimbait (lift),Purple & Chartreuse & Orange & Silver,Flooded roots & Channel edges,6-8 feet
Crappie,Pre-Spawn,Mild (52-55F),Stained,Rainy,Morning,River,Tube jig (tap) & Curl tail grub (hover),Black & White & Chartreuse & Glow,Creek inflows & Tree cover seams,6-9 feet
Crappie,Pre-Spawn,Mild (52-55F),Stained,Rainy,Afternoon,River,Hair jig (drag) & Swimbait (pause),Pink & Firetiger & Natural & Gold,Straight bank shelves & Muddy lips,6-9 feet
Crappie,Pre-Spawn,Mild (52-55F),Stained,Rainy,Evening,River,Vertical jig (hold) & Tube jig (roll-lift),Orange & Chartreuse & Silver & Blue,Deep brush piles & Slow-moving runs,6-8 feet
Crappie,Pre-Spawn,Mild (52-55F),Stained,After Rain,Morning,River,Hair jig (pause) & Swimbait (bounce),Blue & Glow & Red & White,Channel seams & Rock cover,6-9 feet
Crappie,Pre-Spawn,Mild (52-55F),Stained,After Rain,Afternoon,River,Tube jig (hover) & Curl tail grub (drag),Black & Orange & Chartreuse & Pearl,Broken flow banks & Gravel transitions,6-9 feet
Crappie,Pre-Spawn,Mild (52-55F),Stained,After Rain,Evening,River,Hair jig (lift-drag) & Vertical jig (tap-pause),Silver & Glow & Pink & Chartreuse,Flooded creek mouths & Log cover,6-8 feet
Crappie,Pre-Spawn,Cold (48-51F),Murky,Sunny,Morning,River,Tube jig (pulse-pause) & Curl tail grub (drag),Black & Junebug & Chartreuse & Orange,Muddy creek mouths & Brush piles,6-8 feet
Crappie,Pre-Spawn,Cold (48-51F),Murky,Sunny,Afternoon,River,Hair jig (slow roll) & Swimbait (lift-drop),Fire craw & Black/blue & Chartreuse & White,Flooded timber & Current seams,6-9 feet
